# file...... Feeder_2_Solar_80_triplex_meter.csv
# date...... Wed Apr 26 16:57:03 2023
# user...... JKLiu
# host...... (null)
# group..... groupid=tmeter
# property.. voltage_12
# limit..... 0
# interval.. 1800
# timestamp,R2-12-47-3_tm_336,R2-12-47-3_tm_334,R2-12-47-3_tm_350,R2-12-47-3_tm_426,R2-12-47-3_tm_427,R2-12-47-3_tm_335,R2-12-47-3_tm_403,R2-12-47-3_tm_404,R2-12-47-3_tm_405,R2-12-47-3_tm_433,R2-12-47-3_tm_428,R2-12-47-3_tm_332,R2-12-47-3_tm_406,R2-12-47-3_tm_407,R2-12-47-3_tm_408,R2-12-47-3_tm_351,R2-12-47-3_tm_352,R2-12-47-3_tm_432,R2-12-47-3_tm_429,R2-12-47-3_tm_321,R2-12-47-3_tm_333,R2-12-47-3_tm_327,R2-12-47-3_tm_353,R2-12-47-3_tm_431,R2-12-47-3_tm_435,R2-12-47-3_tm_437,R2-12-47-3_tm_481,R2-12-47-3_tm_430,R2-12-47-3_tm_317,R2-12-47-3_tm_322,R2-12-47-3_tm_323,R2-12-47-3_tm_409,R2-12-47-3_tm_410,R2-12-47-3_tm_411,R2-12-47-3_tm_328,R2-12-47-3_tm_330,R2-12-47-3_tm_434,R2-12-47-3_tm_436,R2-12-47-3_tm_474,R2-12-47-3_tm_324,R2-12-47-3_tm_325,R2-12-47-3_tm_412,R2-12-47-3_tm_413,R2-12-47-3_tm_414,R2-12-47-3_tm_329,R2-12-47-3_tm_331,R2-12-47-3_tm_485,R2-12-47-3_tm_480,R2-12-47-3_tm_318,R2-12-47-3_tm_320,R2-12-47-3_tm_326,R2-12-47-3_tm_415,R2-12-47-3_tm_416,R2-12-47-3_tm_417,R2-12-47-3_tm_441,R2-12-47-3_tm_479,R2-12-47-3_tm_314,R2-12-47-3_tm_319,R2-12-47-3_tm_421,R2-12-47-3_tm_365,R2-12-47-3_tm_366,R2-12-47-3_tm_367,R2-12-47-3_tm_418,R2-12-47-3_tm_419,R2-12-47-3_tm_420,R2-12-47-3_tm_440,R2-12-47-3_tm_455,R2-12-47-3_tm_315,R2-12-47-3_tm_374,R2-12-47-3_tm_364,R2-12-47-3_tm_368,R2-12-47-3_tm_369,R2-12-47-3_tm_370,R2-12-47-3_tm_454,R2-12-47-3_tm_379,R2-12-47-3_tm_375,R2-12-47-3_tm_376,R2-12-47-3_tm_380,R2-12-47-3_tm_382,R2-12-47-3_tm_377,R2-12-47-3_tm_378,R2-12-47-3_tm_371,R2-12-47-3_tm_381,R2-12-47-3_tm_383,R2-12-47-3_tm_372,R2-12-47-3_tm_373
2021-07-01 18:30:00 CDT,+239.756-0.108751i,-119.844-207.268j,+239.661-0.109413i,+239.717-0.122817i,-119.754+207.633j,+239.734-0.105061i,+239.328-0.387501i,-119.998-206.698j,-119.533+207.383j,-119.874-207.145j,-119.756+207.628j,-119.635+207.522j,+239.137-0.508933i,-119.982-206.954j,-119.637+207.493j,-119.683-206.449j,-119.194+207.147j,-119.883-207.161j,-119.724+207.609j,-119.431+207.287j,-119.89-207.2j,-119.97-207.11j,-119.51+207.419j,-119.936-207.504j,+239.666-0.122453i,-119.782+207.639j,+239.72-0.116448i,-119.949-207.472j,-119.658+207.527j,-119.867-207.379j,-119.311+207.108j,+239.248-0.43652i,-119.982-206.96j,-119.766+207.622j,+239.425-0.164473i,-119.927-207.507j,+239.456-0.143898i,-119.499+207.304j,-119.94-207.507j,-119.725-206.949j,-119.541+207.384j,+233.125-2.95624i,-119.976-207.022j,-119.73+207.609j,+239.602-0.119888i,-119.888-207.39j,+239.742-0.103294i,+239.752-0.0834635i,+239.664-0.138289i,-119.622+207.503j,-119.456+207.283j,+239.365-0.362406i,-119.989-206.776j,-119.753+207.614j,-119.934-207.499j,+239.719-0.105644i,-119.096+207.02j,+239.079-0.294885i,+239.7-0.108048i,+239.698-0.107136i,-119.918-206.97j,-117.38+205.674j,+238.946-0.634488i,-119.987-206.804j,-119.591+207.421j,-119.9-207.413j,+239.73-0.0972989i,-119.607+207.495j,-119.598+207.492j,+239.688-0.114312i,+239.084-0.244914i,-119.93-206.755j,-119.192+207.287j,+239.749-0.0884501i,-119.618+207.503j,-119.72-206.951j,-119.849-207.337j,-119.626+207.498j,-119.551+207.449j,-119.846-207.318j,-119.796-207.17j,+239.646-0.147064i,-119.617+207.492j,-119.643+207.509j,-119.886-207.355j,-119.628+207.506j
2021-07-01 19:00:00 CDT,+239.747-0.122798i,-119.92-207.493j,+239.619-0.136889i,+239.669-0.158036i,-119.712+207.622j,+239.732-0.121918i,+239.311-0.408571i,-118.624-199.919j,-119.665+207.565j,-119.876-207.104j,-119.712+207.618j,-119.613+207.52j,+239.029-0.589052i,-119.975-206.937j,-119.605+207.493j,-119.944-207.412j,-119.185+207.157j,-119.936-207.463j,-119.699+207.61j,-119.397+207.279j,-119.89-207.17j,-119.968-207.091j,-119.668+207.599j,-119.937-207.475j,+239.407-0.183862i,-119.746+207.637j,+239.694-0.137551i,-119.951-207.442j,-119.195+207.106j,-119.865-207.346j,-119.474+207.335j,+239.123-0.527581i,-119.982-206.784j,-119.727+207.617j,+239.76-0.100633i,-119.886-207.352j,+239.715-0.105497i,-119.724+207.602j,-119.941-207.489j,-119.847-207.164j,-119.592+207.474j,+239.174-0.495784i,-119.976-206.86j,-119.705+207.615j,+239.717-0.111668i,-119.823-207.181j,+239.711-0.127526i,+239.734-0.0968356i,+239.689-0.161624i,-119.123+207.048j,-119.407+207.269j,+239.209-0.47291i,-119.986-206.662j,-119.729+207.619j,-119.924-207.457j,+239.713-0.114082i,-119.527+207.463j,+239.694-0.158799i,+239.717-0.133396i,+239.734-0.125368i,-119.918-206.921j,-119.197+207.301j,+238.986-0.618411i,-119.985-206.685j,-119.713+207.598j,-119.788-207.037j,+239.551-0.18269i,-119.559+207.481j,-119.545+207.471j,+239.72-0.131916i,+239.73-0.126962i,-119.93-206.695j,-117.386+205.793j,+239.732-0.099947i,-119.551+207.474j,-119.759-207.033j,-119.843-207.296j,-119.584+207.483j,-119.487+207.418j,-119.844-207.311j,-119.794-207.155j,+239.689-0.16029i,-119.576+207.477j,-119.564+207.469j,-119.883-207.33j,-119.526+207.457j
2021-07-01 19:30:00 CDT,+239.687-0.132965i,-119.944-207.505j,+239.697-0.115817i,+238.882-0.365384i,-119.719+207.613j,+239.347-0.20136i,+239.245-0.424521i,-120.02-206.652j,-119.663+207.548j,-119.969-207.387j,-119.715+207.606j,-119.628+207.51j,+236.018-2.48405i,-120.003-206.927j,-119.602+207.472j,-119.967-207.407j,-119.591+207.542j,-119.838-207.122j,-119.704+207.598j,-119.605+207.473j,-119.749-206.654j,-119.992-207.111j,-119.683+207.596j,-119.951-207.385j,+239.532-0.159061i,-119.755+207.628j,+239.6-0.149538i,-119.974-207.454j,-119.621+207.495j,-119.897-207.356j,-119.606+207.459j,+239.056-0.545666i,-120.009-206.806j,-119.729+207.6j,+239.483-0.158357i,-119.941-207.447j,+239.229-0.189949i,-119.728+207.588j,-119.964-207.497j,-119.893-207.327j,-119.455+207.282j,+239.352-0.937822i,-120.006-206.818j,-119.703+207.596j,+239.523-0.145931i,-119.906-207.36j,+239.61-0.143791i,+239.634-0.108356i,+239.551-0.18455i,-119.574+207.458j,-119.416+207.249j,+239.127-0.501566i,-120.017-206.601j,-119.726+207.599j,-119.953-207.488j,+239.08-0.245205i,-119.545+207.45j,+238.962-0.344807i,+239.589-0.154987i,+239.599-0.143013i,-119.956-206.894j,-119.218+207.284j,+238.928-0.63079i,-120.013-206.675j,-119.582+207.487j,-119.954-207.505j,+239.603-0.146457i,-119.568+207.463j,-119.536+207.423j,+239.275-0.218749i,+239.073-0.282484i,-120.152-202.367j,-117.376+205.76j,+239.667-0.117053i,-119.55+207.431j,-119.877-207.289j,-119.88-207.323j,-119.583+207.435j,-119.393+207.272j,-119.882-207.348j,-119.895-207.39j,+239.565-0.173655i,-118.976+206.778j,-119.558+207.42j,-119.919-207.329j,-119.521+207.425j
2021-07-01 20:00:00 CDT,+239.72-0.124507i,-119.816-207.125j,+239.723-0.110354i,+239.607-0.176344i,-119.708+207.625j,+239.541-0.158099i,+239.243-0.435074i,-118.634-199.834j,-119.665+207.572j,-119.957-207.375j,-119.718+207.627j,-119.63+207.545j,+238.984-0.598587i,-119.986-206.896j,-119.707+207.611j,-119.954-207.385j,-119.713+207.633j,-119.945-207.451j,-119.702+207.616j,-119.614+207.523j,-119.727-206.612j,-119.979-207.107j,-119.682+207.615j,-119.94-207.367j,+239.455-0.178656i,-119.744+207.641j,+239.64-0.146484i,-119.961-207.439j,-119.623+207.541j,-119.795-207.095j,-119.606+207.504j,+239.071-0.541652i,-119.993-206.755j,-119.729+207.626j,+239.726-0.104065i,-119.928-207.423j,+239.67-0.11162i,-119.713+207.597j,-119.951-207.482j,-119.87-207.285j,-119.464+207.334j,+239.08-0.537118i,-119.074-201.24j,-119.709+207.626j,+239.674-0.119185i,-119.93-207.441j,+238.896-0.348235i,+239.685-0.102191i,+239.617-0.169155i,-119.573+207.505j,-119.642+207.537j,+234.877-2.01567i,-120-206.557j,-119.732+207.628j,-119.904-207.35j,+239.667-0.118549i,-119.55+207.497j,+239.623-0.165528i,+239.652-0.138967i,+239.67-0.126774i,-119.935-206.862j,-119.221+207.335j,+238.911-0.646975i,-119.996-206.631j,-119.714+207.606j,-119.935-207.467j,+239.628-0.134172i,-119.569+207.508j,-118.925+206.87j,+239.268-0.220648i,+239.585-0.169145i,-119.944-206.689j,-118.993+207.218j,+239.694-0.10393i,-119.559+207.489j,-119.861-207.307j,-119.858-207.281j,-119.533+207.457j,-119.49+207.428j,-119.861-207.31j,-119.874-207.348j,+239.632-0.157425i,-119.591+207.494j,-119.568+207.479j,-119.897-207.298j,-119.516+207.469j
2021-07-01 20:30:00 CDT,+239.725-0.12995i,-119.876-207.348j,+239.586-0.150914i,+239.618-0.182011i,-119.68+207.593j,+239.544-0.167582i,+239.249-0.444178i,-120.006-206.559j,-119.557+207.434j,-119.949-207.368j,-119.689+207.594j,-119.157+207.018j,+238.943-0.64122i,-119.987-206.859j,-119.563+207.449j,-119.947-207.362j,-119.466+207.383j,-119.936-207.45j,-119.669+207.582j,-119.203+207.062j,-119.887-207.271j,-119.971-207.107j,-119.648+207.576j,-119.891-207.235j,+239.581-0.164819i,-119.716+207.609j,+239.66-0.151748i,-119.952-207.428j,-119.159+207.066j,-119.857-207.317j,-119.562+207.438j,+239.039-0.579081i,-119.994-206.727j,-119.541+207.479j,+239.508-0.161049i,-119.823-207.217j,+239.567-0.140712i,-119.686+207.565j,-119.941-207.477j,-119.717-206.894j,-119.475+207.338j,+239.09-0.54764i,-119.991-206.723j,-119.676+207.581j,+239.542-0.150704i,-119.86-207.26j,+239.669-0.146707i,+239.699-0.109972i,+239.607-0.183257i,-119.526+207.441j,-119.378+207.232j,+239.1-0.541375i,-119.994-206.67j,-119.704+207.586j,-119.934-207.462j,+239.688-0.123153i,-119.506+207.432j,+239.008-0.348911i,+239.496-0.181153i,+239.515-0.173169i,-119.921-206.805j,-119.147+207.257j,+238.921-0.657375i,-119.994-206.673j,-119.684+207.563j,-119.934-207.474j,+239.637-0.145515i,-119.528+207.445j,-119.519+207.436j,+239.65-0.146611i,+239.66-0.140944i,-119.93-206.634j,-118.95+207.157j,+239.701-0.115837i,-119.516+207.434j,-119.839-207.284j,-119.835-207.253j,-119.492+207.403j,-119.357+207.274j,-119.839-207.29j,-119.675-206.762j,+239.623-0.173799i,-119.548+207.439j,-119.528+207.425j,-119.88-207.295j,-119.462+207.401j
2021-07-01 21:00:00 CDT,+239.444-0.213078i,-119.932-207.504j,+239.578-0.156445i,+239.629-0.174999i,-119.673+207.578j,+239.519-0.184218i,+239.196-0.477427i,-120.012-206.675j,-119.636+207.491j,-119.961-207.379j,-119.714+207.598j,-119.585+207.463j,+238.931-0.647152i,-119.999-206.877j,-119.669+207.552j,-119.959-207.383j,-119.677+207.585j,-119.948-207.457j,-119.665+207.569j,-119.544+207.406j,-119.905-207.303j,-119.486-204.562j,-119.649+207.568j,-119.944-207.387j,+239.562-0.171927i,-119.725+207.603j,+239.633-0.165267i,-119.964-207.447j,-119.326+207.202j,-119.871-207.307j,-119.018+206.772j,+239.027-0.585171i,-120.005-206.745j,-119.702+207.573j,+239.71-0.121457i,-119.931-207.426j,+239.378-0.180133i,-119.685+207.553j,-119.953-207.489j,-119.823-207.237j,-119.531+207.377j,+239.095-0.54296i,-120.003-206.741j,-119.672+207.568j,+239.654-0.138166i,-119.933-207.446j,+239.654-0.152953i,+239.686-0.115477i,+239.101-0.338196i,-119.062+206.957j,-119.355+207.179j,+239.152-0.505699i,-120.005-206.688j,-119.701+207.574j,-119.945-207.475j,+239.667-0.132893i,-118.579+206.495j,+239.591-0.202585i,+239.547-0.209895i,+239.639-0.160886i,-119.941-206.851j,-119.132+207.211j,+238.841-0.707494i,-120.005-206.692j,-119.471+207.33j,-119.946-207.492j,+239.491-0.176428i,-119.502+207.391j,-119.504+207.391j,+239.64-0.162547i,+239.18-0.26692i,-119.95-206.68j,-118.893+207.089j,+239.684-0.122151i,-119.501+207.388j,-119.815-207.199j,-119.856-207.295j,-119.472+207.355j,-119.432+207.328j,-119.859-207.332j,-119.81-207.171j,+239.606-0.192818i,-119.526+207.389j,-119.502+207.373j,-119.899-207.341j,-119.436+207.349j
2021-07-01 21:30:00 CDT,+239.734-0.132784i,-119.925-207.486j,+239.722-0.125754i,+239.664-0.16367i,-119.67+207.602j,+239.7-0.140035i,+239.225-0.467886i,-120.004-206.658j,-119.725+207.608j,-119.943-206.829j,-119.726+207.631j,-119.6+207.512j,+238.89-0.683196i,-119.987-206.928j,-119.688+207.59j,-119.95-207.394j,-119.69+207.614j,-119.853-207.165j,-119.68+207.603j,-119.391+207.284j,-119.898-207.297j,-119.976-207.081j,-119.458+207.406j,-119.888-207.218j,+239.675-0.128483i,-119.722+207.627j,+239.672-0.153465i,-119.95-207.401j,-119.571+207.488j,-119.867-207.3j,-119.571+207.461j,+238.997-0.613532i,-120.001-206.657j,-119.71+207.605j,+239.737-0.112906i,-119.848-207.203j,+239.71-0.11249i,-119.694+207.585j,-119.939-207.462j,-119.873-207.363j,-119.571+207.459j,+239.125-0.532515i,-119.991-206.805j,-119.692+207.607j,+239.619-0.15774i,-119.922-207.42j,+239.697-0.139277i,+239.725-0.103709i,+239.66-0.180531i,-119.517+207.45j,-119.386+207.257j,+239.182-0.495207i,-119.986-206.897j,-119.728+207.617j,-119.937-207.449j,+239.703-0.122762i,-119.502+207.447j,+239.656-0.183087i,+239.609-0.193743i,+239.706-0.142059i,-119.927-206.894j,-119.109+207.253j,+238.871-0.696931i,-120-206.622j,-119.63+207.538j,-119.938-207.477j,+239.653-0.142093i,-119.525+207.461j,-118.923+206.85j,+239.692-0.149495i,+239.694-0.148317i,-119.943-206.586j,-118.915+207.155j,+239.728-0.107703i,-119.12+207.057j,-119.846-207.292j,-119.72-206.926j,-119.48+207.402j,-119.447+207.38j,-119.847-207.309j,-119.859-207.345j,+239.651-0.184626i,-119.536+207.438j,-119.516+207.425j,-119.89-207.363j,-119.474+207.423j
2021-07-01 22:00:00 CDT,+239.44-0.213261i,-119.944-207.494j,+239.694-0.129496i,+239.682-0.138i,-119.698+207.611j,+239.672-0.138498i,+239.249-0.438648i,-120.004-206.917j,-119.669+207.531j,-119.968-207.353j,-119.762+207.644j,-119.646+207.55j,+238.858-0.690892i,-120-206.945j,-119.596+207.476j,-119.709-206.436j,-119.714+207.626j,-119.955-207.46j,-119.693+207.603j,-119.607+207.514j,-119.932-207.338j,-119.989-207.048j,-119.351+207.293j,-119.957-207.489j,+239.652-0.125421i,-119.759+207.642j,+239.621-0.159315i,-119.972-207.426j,-119.627+207.541j,-119.902-207.339j,-119.644+207.527j,+238.965-0.6216i,-120.014-206.674j,-119.725+207.603j,+239.708-0.117439i,-119.903-207.339j,+239.665-0.119165i,-119.733+207.603j,-119.962-207.488j,-119.908-207.405j,-119.628+207.515j,+239.055-0.565179i,-120.003-206.822j,-119.692+207.596j,+239.602-0.156258i,-119.934-207.436j,+238.591-0.437687i,+239.543-0.169401i,+239.608-0.178874i,-119.583+207.51j,-119.65+207.54j,+239.309-0.40016i,-119.998-206.914j,-119.487+207.344j,-119.95-207.472j,+239.646-0.131472i,-119.557+207.498j,+239.603-0.18143i,+239.549-0.194369i,+239.649-0.142486i,-119.964-206.923j,-119.165+207.307j,+238.924-0.650447i,-120.013-206.639j,-119.644+207.536j,-119.951-207.494j,+239.413-0.243383i,-119.584+207.514j,-119.601+207.517j,+239.652-0.140322i,+239.647-0.143254i,-119.98-206.615j,-118.91+207.177j,+239.688-0.118043i,-119.567+207.497j,-119.89-207.335j,-119.889-207.321j,-119.552+207.47j,-119.601+207.502j,-119.893-207.364j,-119.906-207.408j,+239.087-0.323014i,-119.603+207.503j,-119.474+207.374j,-119.928-207.392j,-119.542+207.483j
2021-07-01 22:30:00 CDT,+239.711-0.143084i,-119.939-207.515j,+239.731-0.119026i,+239.714-0.135258i,-119.701+207.613j,+239.562-0.169342i,+239.264-0.434343i,-120.003-206.923j,-119.749+207.62j,-119.963-207.377j,-119.773+207.652j,-119.633+207.53j,+238.956-0.628427i,-119.991-207.119j,-119.74+207.62j,-119.962-207.488j,-119.393+207.354j,-119.95-207.472j,-119.71+207.614j,-119.591+207.484j,-119.919-207.391j,-119.989-207.061j,-119.669+207.597j,-119.952-207.498j,+239.705-0.116068i,-119.758+207.641j,+239.671-0.154682i,-119.964-207.459j,-119.611+207.51j,-119.895-207.42j,-119.607+207.48j,+239.05-0.566535i,-120.01-206.765j,-119.738+207.618j,+239.749-0.104792i,-119.935-207.465j,+239.727-0.105801i,-119.679+207.54j,-119.954-207.514j,-119.896-207.435j,-119.34+207.158j,+239.066-0.55825i,-119.993-207.028j,-119.721+207.62j,+239.639-0.146903i,-119.848-207.228j,+239.704-0.135474i,+239.739-0.0986565i,+239.67-0.170152i,-119.565+207.48j,-119.409+207.269j,+239.32-0.393156i,-119.99-207.082j,-119.761+207.633j,-119.951-207.483j,+239.694-0.128332i,-119.114+207.052j,+239.681-0.16415i,+239.591-0.196836i,+239.711-0.135876i,-119.941-207.096j,-119.192+207.299j,+238.935-0.643427i,-120.017-206.568j,-119.71+207.59j,-119.92-207.425j,+239.643-0.13153i,-119.544+207.468j,-119.582+207.489j,+239.707-0.137792i,+239.69-0.146561i,-119.962-206.715j,-118.882+207.141j,+239.269-0.181435i,-119.545+207.467j,-119.874-207.351j,-119.875-207.346j,-119.526+207.439j,-119.575+207.471j,-119.811-207.189j,-119.89-207.421j,+239.66-0.174635i,-119.582+207.476j,-119.552+207.456j,-119.914-207.458j,-119.548+207.468j
2021-07-01 23:00:00 CDT,+239.717-0.13435i,-119.956-207.542j,+239.726-0.11683i,+239.752-0.108806i,-119.741+207.642j,+239.719-0.116244i,+239.392-0.346408i,-120.004-207.113j,-119.686+207.539j,-119.973-207.405j,-119.796+207.672j,-119.686+207.574j,+238.954-0.62623i,-120.002-207.134j,-119.755+207.632j,-119.974-207.505j,-119.644+207.586j,-119.962-207.52j,-119.736+207.636j,-119.468+207.342j,-119.945-207.294j,-119.999-207.132j,-119.516+207.444j,-119.963-207.533j,+239.734-0.0980173i,-119.788+207.666j,+239.703-0.131535i,-119.974-207.471j,-119.671+207.562j,-119.924-207.463j,-119.686+207.549j,+239.048-0.564262i,-120.021-206.78j,-119.768+207.64j,+239.748-0.101784i,-119.951-207.504j,+239.738-0.0960357i,-119.783+207.646j,-119.965-207.542j,-119.925-207.472j,-119.543+207.385j,+239.008-0.591585i,-120.004-207.043j,-119.745+207.637j,+239.66-0.133799i,-119.951-207.506j,+239.702-0.13171i,+239.746-0.0907178i,+239.633-0.163103i,-119.64+207.54j,-119.672+207.547j,+239.432-0.316308i,-120.001-207.097j,-119.781+207.65j,-119.964-207.515j,+239.709-0.115565i,-119.617+207.53j,+239.643-0.157101i,+239.512-0.170471i,+239.673-0.126307i,-119.972-207.118j,-119.242+207.344j,+239.14-0.506577i,-120.028-206.583j,-119.753+207.622j,-119.966-207.551j,+239.715-0.0964214i,-119.612+207.526j,-119.634+207.535j,+239.679-0.125246i,+239.119-0.248543i,-119.992-206.738j,-119.008+207.224j,+239.278-0.177114i,-119.597+207.513j,-119.912-207.413j,-119.911-207.4j,-119.656+207.536j,-119.66+207.538j,-119.915-207.444j,-119.926-207.485j,+239.621-0.167521i,-119.654+207.534j,-119.633+207.52j,-119.943-207.481j,-119.625+207.529j
2021-07-01 23:30:00 CDT,+239.494-0.193682i,-119.954-207.555j,+239.784-0.0902837i,+239.768-0.103448i,-119.766+207.667j,+239.735-0.11005i,+239.415-0.340549i,-120-207.113j,-119.785+207.659j,-119.902-207.189j,-119.452+207.48j,-119.71+207.605j,+239.198-0.480518i,-119.99-207.257j,-119.795+207.672j,-119.97-207.555j,-119.66+207.607j,-119.957-207.528j,-119.755+207.658j,-119.687+207.581j,-119.945-207.325j,-119.995-207.131j,-119.744+207.656j,-119.958-207.55j,+239.761-0.0882412i,-119.808+207.688j,+239.721-0.125657i,-119.891-207.234j,-119.712+207.607j,-119.925-207.47j,-119.705+207.583j,+239.262-0.439095i,-120.004-206.993j,-119.783+207.663j,+239.795-0.0812859i,-119.949-207.533j,+239.771-0.0833625i,-119.792+207.662j,-119.959-207.561j,-119.928-207.511j,-119.724+207.596j,+239.039-0.58521i,-119.991-207.19j,-119.763+207.661j,+239.763-0.0894109i,-119.917-207.454j,+239.745-0.112069i,+239.782-0.0766987i,+239.682-0.137776i,-119.676+207.581j,-119.703+207.589j,+239.463-0.309924i,-119.992-207.162j,-119.797+207.673j,-119.958-207.541j,+239.734-0.106565i,-119.63+207.558j,+239.706-0.123944i,+239.533-0.162475i,+239.715-0.106124i,-119.965-207.238j,-119.392+207.441j,+239.17-0.500193i,-120.018-206.677j,-119.766+207.645j,-119.961-207.595j,+239.786-0.0786453i,-119.638+207.563j,-119.66+207.568j,+239.727-0.102457i,+239.143-0.239054i,-119.98-206.96j,-119.019+207.251j,+239.786-0.078616i,-119.641+207.557j,-119.913-207.443j,-119.912-207.43j,-119.68+207.569j,-119.668+207.561j,-119.915-207.46j,-119.926-207.505j,+239.692-0.130181i,-119.425+207.401j,-119.641+207.543j,-119.943-207.516j,-119.661+207.571j
2021-07-02 00:00:00 CDT,+239.779-0.108534i,-119.958-207.594j,+239.671-0.117265i,+239.797-0.0927505i,-119.795+207.687j,+239.799-0.0872578i,+239.523-0.2777i,-119.999-207.19j,-119.666+207.538j,-119.972-207.49j,-119.826+207.704j,-119.747+207.638j,+239.21-0.479756i,-119.993-207.266j,-119.803+207.678j,-119.974-207.565j,-119.689+207.627j,-119.964-207.577j,-119.792+207.683j,-119.722+207.615j,-119.945-207.359j,-119.991-207.273j,-119.751+207.663j,-119.964-207.574j,+239.74-0.101574i,-119.826+207.703j,+239.773-0.101858i,-119.896-207.244j,-119.741+207.637j,-119.928-207.51j,-119.741+207.62j,+239.274-0.4383i,-120.007-207.001j,-119.809+207.682j,+239.816-0.0763722i,-119.956-207.567j,+239.799-0.0745302i,-119.823+207.687j,-119.965-207.592j,-119.93-207.529j,-119.747+207.624j,+239.121-0.539246i,-119.993-207.198j,-119.793+207.681j,+239.795-0.0800088i,-119.956-207.568j,+239.758-0.10997i,+239.806-0.0700361i,+239.731-0.130557i,-119.714+207.619j,-119.736+207.623j,+239.519-0.279724i,-119.995-207.17j,-119.819+207.689j,-119.962-207.56j,+239.77-0.0933919i,-119.697+207.61j,+239.756-0.116726i,+239.767-0.101089i,+239.784-0.0920865i,-119.963-207.246j,-119.41+207.468j,+239.332-0.402163i,-120.021-206.685j,-119.802+207.67j,-119.964-207.603j,+239.752-0.0986012i,-119.671+207.595j,-119.685+207.6j,+239.782-0.0929813i,+239.789-0.0894631i,-119.978-206.968j,-119.223+207.373j,+239.796-0.0783973i,-119.666+207.589j,-119.911-207.425j,-119.916-207.465j,-119.718+207.61j,-119.725+207.614j,-119.919-207.503j,-119.928-207.535j,+239.743-0.122834i,-119.725+207.614j,-119.709+207.603j,-119.942-207.525j,-119.701+207.609j
2021-07-02 00:30:00 CDT,+239.794-0.0985737i,-119.958-207.599j,+239.7-0.100725i,+239.797-0.0911099i,-119.817+207.703j,+239.798-0.0854396i,+239.522-0.276293i,-119.999-207.19j,-119.767+207.65j,-119.972-207.518j,-119.837+207.713j,-119.766+207.654j,+239.365-0.377553i,-119.991-207.315j,-119.829+207.698j,-119.975-207.586j,-119.699+207.633j,-119.927-207.463j,-119.805+207.694j,-119.755+207.642j,-119.945-207.518j,-119.992-207.274j,-119.628+207.524j,-119.965-207.596j,+239.745-0.0980165i,-119.846+207.718j,+239.774-0.0997637i,-119.973-207.577j,-119.772+207.661j,-119.854-207.305j,-119.764+207.64j,+239.405-0.350964i,-120-207.156j,-119.825+207.695j,+239.635-0.166419i,-119.958-207.585j,+239.806-0.0698477i,-119.832+207.696j,-119.954-207.386j,-119.929-207.55j,-119.775+207.648j,+239.121-0.537714i,-119.991-207.256j,-119.806+207.691j,+239.802-0.0751905i,-119.959-207.598j,+239.788-0.0916026i,+239.818-0.0629945i,+239.761-0.110039i,-119.743+207.641j,-119.767+207.648j,+239.519-0.278188i,-119.994-207.204j,-119.832+207.7j,-119.964-207.587j,+239.786-0.0838203i,-119.709+207.623j,+239.78-0.0992341i,+239.766-0.0979258i,+239.796-0.0824129i,-119.959-207.289j,-119.521+207.531j,+239.332-0.400628i,-120.01-206.917j,-119.816+207.683j,-119.966-207.63j,+239.767-0.0906782i,-119.716+207.627j,-119.727+207.631j,+239.802-0.0794925i,+239.712-0.124427i,-119.969-207.122j,-119.235+207.385j,+239.818-0.0672407i,-119.721+207.627j,-119.912-207.44j,-119.916-207.477j,-119.753+207.638j,-119.738+207.628j,-119.919-207.507j,-119.928-207.542j,+239.779-0.0988408i,-119.749+207.635j,-119.722+207.617j,-119.941-207.535j,-119.723+207.628j
